instance_id,duration_hours,interrupted,service
RD-94196,18.72,1,RDS
EC-60062,13.56,0,EC2
LA-22207,13.95,0,Lambda
RD-27256,5.4,1,RDS
EC-52017,16.55,0,EC2
EC-88348,23.81,0,EC2
EC-16655,22.94,1,EC2
LA-99779,1.36,0,Lambda
EC-71687,12.06,0,EC2
DY-93778,23.08,0,DynamoDB
S3-59294,10.5,0,S3
DY-95615,14.78,0,DynamoDB
LA-54653,10.3,0,Lambda
LA-35362,16.8,0,Lambda
EC-33016,6.56,0,EC2
RD-93402,1.09,0,RDS
DY-74325,13.35,0,DynamoDB
LA-64973,3.93,0,Lambda
S3-20956,10.03,0,S3
LA-66234,21.69,0,Lambda
DY-41115,21.48,0,DynamoDB
S3-79715,3.77,0,S3
S3-97977,11.44,0,S3
EC-33434,4.54,0,EC2
RD-89599,3.91,0,RDS
S3-49470,20.34,0,S3
EC-42926,12.33,0,EC2
RD-50724,11.36,0,RDS
EC-73291,20.15,0,EC2
LA-83339,6.72,0,Lambda
LA-82793,19.57,0,Lambda
RD-83432,4.89,0,RDS
EC-60908,6.86,0,EC2
DY-66782,16.81,0,DynamoDB
EC-35298,18.6,0,EC2
DY-99407,7.44,0,DynamoDB
S3-40279,6.05,0,S3
S3-59997,16.27,0,S3
S3-12019,8.73,0,S3
EC-79445,7.39,0,EC2
RD-26740,12.81,0,RDS
DY-29465,3.03,0,DynamoDB
EC-97043,15.8,0,EC2
S3-29171,10.29,0,S3
LA-19470,23.29,0,Lambda
S3-31326,14.0,0,S3
RD-59477,15.49,0,RDS
S3-71923,22.7,0,S3
RD-67492,19.2,1,RDS
LA-88948,12.62,0,Lambda
DY-12369,18.61,0,DynamoDB
S3-40314,4.79,0,S3
RD-23919,8.99,0,RDS
DY-84420,9.46,0,DynamoDB
LA-31946,19.07,0,Lambda
RD-37738,6.75,0,RDS
LA-71009,15.17,0,Lambda
LA-66271,2.71,0,Lambda
EC-23965,5.78,0,EC2
DY-36926,8.84,0,DynamoDB
EC-74796,11.15,0,EC2
LA-83567,9.49,0,Lambda
RD-16765,14.58,0,RDS
S3-67944,16.96,0,S3
EC-44986,9.81,0,EC2
S3-75592,21.24,0,S3
EC-84095,20.69,0,EC2
DY-38214,6.25,0,DynamoDB
S3-20681,2.8,0,S3
EC-64933,14.48,0,EC2
LA-19114,16.8,0,Lambda
RD-42596,13.57,0,RDS
LA-38114,7.55,0,Lambda
DY-28996,19.61,0,DynamoDB
DY-34102,14.37,0,DynamoDB
EC-40540,2.15,0,EC2
LA-50843,12.34,0,Lambda
S3-17377,10.42,0,S3
EC-46978,1.68,1,EC2
EC-83414,14.3,0,EC2
LA-50647,21.16,0,Lambda
RD-93697,16.29,0,RDS
DY-18888,22.83,0,DynamoDB
S3-34474,9.69,0,S3
DY-83903,3.97,0,DynamoDB
EC-85675,5.15,0,EC2
RD-45285,8.18,1,RDS
EC-56947,7.83,1,EC2
RD-75464,12.69,0,RDS
LA-52460,2.36,0,Lambda
DY-59757,18.71,0,DynamoDB
EC-41876,12.9,0,EC2
RD-19759,15.17,0,RDS
RD-18507,22.83,0,RDS
EC-23587,20.42,0,EC2
DY-16840,19.93,0,DynamoDB
LA-12389,7.84,0,Lambda
LA-99461,6.29,0,Lambda
S3-49941,11.5,0,S3
S3-86054,6.46,0,S3
S3-55215,1.33,0,S3
DY-19395,8.43,0,DynamoDB
S3-56229,21.41,0,S3
S3-38924,9.16,0,S3
DY-47594,9.74,0,DynamoDB
S3-71161,8.86,0,S3
LA-42899,11.31,0,Lambda
EC-84248,19.7,0,EC2
LA-87124,17.6,0,Lambda
LA-46373,9.28,0,Lambda
RD-12016,3.78,0,RDS
EC-25748,22.12,0,EC2
LA-44129,21.25,0,Lambda
EC-51435,3.58,0,EC2
LA-93106,19.5,0,Lambda
DY-77309,2.89,0,DynamoDB
DY-64567,3.29,0,DynamoDB
S3-35838,7.81,0,S3
DY-35594,5.12,0,DynamoDB
EC-89233,14.43,0,EC2
RD-58807,11.69,0,RDS
S3-98815,17.93,0,S3
LA-18078,13.55,0,Lambda
DY-26997,15.01,0,DynamoDB
S3-91578,2.42,0,S3
DY-26254,2.75,0,DynamoDB
S3-87395,6.03,0,S3
EC-82144,17.57,0,EC2
EC-80412,6.85,0,EC2
LA-24325,22.6,0,Lambda
S3-78811,11.6,0,S3
RD-10824,4.96,0,RDS
EC-21517,2.8,0,EC2
LA-83802,6.23,0,Lambda
S3-88413,11.14,0,S3
LA-80210,1.78,0,Lambda
EC-58582,5.84,1,EC2
LA-11214,11.79,0,Lambda
S3-53481,10.58,0,S3
DY-68414,22.95,0,DynamoDB
RD-66241,8.77,0,RDS
EC-37740,15.84,0,EC2
S3-21881,7.33,0,S3
S3-76126,14.5,0,S3
LA-37915,14.39,0,Lambda
EC-27131,9.72,0,EC2
DY-11379,11.1,0,DynamoDB
DY-19088,19.97,0,DynamoDB
RD-26350,2.41,0,RDS
RD-27769,9.11,0,RDS
LA-60185,18.08,0,Lambda
EC-46303,22.92,0,EC2
DY-34524,4.32,0,DynamoDB
EC-64261,19.5,0,EC2
LA-64380,18.64,0,Lambda
EC-48255,3.94,0,EC2
EC-37350,17.28,0,EC2
EC-37453,12.45,0,EC2
LA-37723,5.31,0,Lambda
LA-78476,18.77,1,Lambda
LA-66232,12.28,0,Lambda
DY-50498,19.72,0,DynamoDB
S3-35968,4.51,0,S3
EC-95366,10.3,0,EC2
RD-88672,23.6,0,RDS
RD-60969,7.68,0,RDS
S3-85028,5.38,0,S3
EC-13192,11.83,0,EC2
EC-20402,9.89,0,EC2
EC-37002,10.82,0,EC2
LA-26447,23.0,0,Lambda
DY-65114,3.43,0,DynamoDB
LA-62482,7.34,0,Lambda
EC-81591,14.87,0,EC2
S3-52000,12.12,0,S3
EC-40614,3.15,0,EC2
EC-81543,16.46,0,EC2
DY-26292,23.7,0,DynamoDB
EC-40383,4.72,0,EC2
LA-34281,12.95,0,Lambda
RD-36918,21.75,0,RDS
DY-27443,19.8,0,DynamoDB
DY-63744,1.9,0,DynamoDB
DY-42210,2.09,0,DynamoDB
EC-64604,17.06,0,EC2
DY-41971,10.76,0,DynamoDB
DY-99882,22.81,0,DynamoDB
LA-56870,8.57,0,Lambda
S3-60061,2.72,0,S3
LA-71401,13.74,0,Lambda
LA-71314,7.85,0,Lambda
S3-11218,7.32,0,S3
S3-40105,20.47,0,S3
DY-21939,6.31,0,DynamoDB
LA-26878,10.22,0,Lambda
EC-83079,5.95,0,EC2
RD-17253,8.96,0,RDS
RD-58365,22.66,0,RDS
RD-48485,13.76,0,RDS
LA-94583,6.93,0,Lambda
S3-31509,12.02,0,S3
DY-75930,7.25,0,DynamoDB
DY-36673,4.05,0,DynamoDB
RD-69076,6.99,0,RDS
DY-77384,19.88,0,DynamoDB
EC-90739,4.01,0,EC2
EC-92667,18.21,0,EC2
S3-36898,20.29,0,S3
DY-72948,16.79,0,DynamoDB
LA-88590,10.09,0,Lambda
DY-97211,1.76,1,DynamoDB
LA-79310,20.13,0,Lambda
RD-14606,19.23,0,RDS
LA-79963,22.41,0,Lambda
RD-31730,3.45,0,RDS
EC-52853,14.23,0,EC2
DY-28688,6.58,0,DynamoDB
S3-99012,15.72,0,S3
DY-28830,4.38,0,DynamoDB
RD-31395,5.93,0,RDS
DY-29056,11.97,0,DynamoDB
S3-99082,5.04,0,S3
RD-82999,13.27,0,RDS
RD-69258,1.8,0,RDS
S3-53923,21.84,0,S3
DY-25779,13.47,0,DynamoDB
S3-19984,1.76,0,S3
LA-36924,6.82,0,Lambda
EC-14096,1.88,0,EC2
S3-87120,8.53,0,S3
RD-67987,5.6,0,RDS
LA-13273,8.02,0,Lambda
EC-13212,6.9,0,EC2
S3-42675,13.27,0,S3
EC-56815,1.74,0,EC2
DY-88038,23.01,0,DynamoDB
RD-26473,1.51,0,RDS
S3-96623,9.12,0,S3
RD-67589,20.85,0,RDS
LA-70531,12.36,0,Lambda
LA-86815,14.22,0,Lambda
EC-20857,1.28,0,EC2
LA-23580,2.15,0,Lambda
LA-56111,6.63,0,Lambda
S3-92093,19.11,0,S3
RD-65371,17.34,0,RDS
EC-61048,19.75,0,EC2
LA-94977,14.6,0,Lambda
RD-37289,21.79,1,RDS
DY-17758,14.2,0,DynamoDB
S3-19854,2.81,0,S3
LA-31348,4.56,0,Lambda
LA-64021,13.87,0,Lambda
LA-98552,16.94,0,Lambda
RD-91638,8.71,0,RDS
S3-90731,5.02,0,S3
S3-39605,17.38,0,S3
RD-15580,14.78,0,RDS
EC-96173,10.62,0,EC2
S3-24974,14.01,0,S3
RD-98754,6.0,0,RDS
RD-96078,21.5,0,RDS
LA-22683,5.96,0,Lambda
RD-28715,19.67,0,RDS
LA-97116,19.26,0,Lambda
DY-97579,16.64,0,DynamoDB
RD-17176,18.08,0,RDS
S3-28676,4.42,0,S3
LA-69330,8.9,0,Lambda
DY-88653,1.01,0,DynamoDB
EC-82976,8.55,1,EC2
EC-65965,18.35,0,EC2
EC-37387,22.58,0,EC2
LA-13743,10.98,0,Lambda
RD-78860,1.47,0,RDS
LA-90399,6.39,0,Lambda
EC-34111,23.99,0,EC2
RD-71600,19.93,0,RDS
DY-65038,21.66,0,DynamoDB
EC-24892,19.1,0,EC2
S3-43357,19.95,0,S3
RD-24263,2.24,0,RDS
LA-73379,2.81,0,Lambda
LA-98757,8.61,0,Lambda
S3-43902,11.82,0,S3
LA-72233,13.2,0,Lambda
S3-84451,4.82,0,S3
EC-11942,17.63,0,EC2
EC-63740,6.38,0,EC2
LA-20057,18.71,0,Lambda
RD-87681,12.31,0,RDS
LA-12673,18.24,0,Lambda
EC-60406,23.45,1,EC2
RD-23665,20.39,0,RDS
S3-94766,20.09,0,S3
EC-19638,3.86,0,EC2
S3-47010,21.93,0,S3
DY-95550,6.06,0,DynamoDB
RD-30600,19.76,1,RDS
EC-63276,22.8,0,EC2
S3-65309,20.21,0,S3
S3-19404,22.77,0,S3
S3-37684,9.59,0,S3
LA-48046,18.28,0,Lambda
LA-86882,22.6,0,Lambda
DY-82725,18.47,0,DynamoDB
DY-74442,22.34,0,DynamoDB
S3-71477,15.37,0,S3
LA-67737,23.22,0,Lambda
RD-20247,1.66,0,RDS
RD-97802,1.28,0,RDS
S3-28006,21.98,0,S3
LA-77551,5.65,0,Lambda
RD-26352,23.65,1,RDS
LA-35156,5.79,0,Lambda
DY-12853,13.94,0,DynamoDB
S3-64850,4.24,0,S3
S3-83927,15.33,0,S3
LA-75842,1.59,0,Lambda
LA-16611,19.63,0,Lambda
EC-43043,11.71,0,EC2
RD-72077,11.97,0,RDS
DY-34464,13.12,0,DynamoDB
RD-30662,17.74,0,RDS
EC-16862,6.29,0,EC2
LA-90140,6.6,0,Lambda
RD-64774,21.7,0,RDS
S3-26693,19.57,0,S3
RD-37378,8.75,0,RDS
LA-76330,5.66,0,Lambda
RD-55313,6.96,0,RDS
EC-27358,13.81,0,EC2
DY-58821,18.64,0,DynamoDB
LA-14369,17.47,0,Lambda
S3-64479,3.48,0,S3
EC-78731,4.71,0,EC2
LA-90051,23.51,0,Lambda
S3-54528,14.55,0,S3
S3-94083,4.87,0,S3
LA-30886,12.24,0,Lambda
EC-46181,17.17,0,EC2
S3-89522,13.46,0,S3
DY-19808,4.86,0,DynamoDB
EC-49950,7.55,0,EC2
S3-18998,3.17,0,S3
LA-25802,18.18,0,Lambda
LA-23338,18.35,0,Lambda
EC-75898,16.71,0,EC2
S3-93137,19.89,0,S3
S3-49963,14.82,0,S3
EC-84935,5.62,0,EC2
EC-32787,11.59,0,EC2
EC-71086,20.03,0,EC2
DY-25797,1.73,0,DynamoDB
DY-10908,20.96,0,DynamoDB
DY-96971,18.94,0,DynamoDB
LA-93251,20.66,0,Lambda
DY-53060,21.44,0,DynamoDB
DY-91991,2.22,0,DynamoDB
DY-49823,6.93,0,DynamoDB
S3-58738,4.02,0,S3
RD-25954,15.17,0,RDS
DY-20110,22.06,0,DynamoDB
EC-64081,10.31,0,EC2
DY-66063,11.53,0,DynamoDB
RD-85973,12.8,0,RDS
LA-88513,20.79,0,Lambda
LA-93749,11.79,0,Lambda
DY-58166,16.62,0,DynamoDB
EC-22661,6.76,0,EC2
EC-57922,12.38,0,EC2
S3-29416,1.31,0,S3
EC-84095,15.5,0,EC2
S3-21055,16.64,0,S3
S3-92516,18.1,0,S3
EC-13889,6.63,0,EC2
EC-60547,4.96,0,EC2
S3-20995,10.83,0,S3
LA-98294,19.14,0,Lambda
DY-44227,12.0,0,DynamoDB
LA-24407,8.62,0,Lambda
EC-91981,21.49,0,EC2
RD-53168,15.32,0,RDS
EC-92025,7.71,0,EC2
S3-70167,23.2,0,S3
RD-24568,13.55,1,RDS
RD-25467,14.97,0,RDS
DY-41514,9.8,0,DynamoDB
EC-20683,11.39,0,EC2
DY-13729,18.78,0,DynamoDB
LA-84155,1.39,0,Lambda
RD-75642,12.64,0,RDS
DY-31662,7.13,0,DynamoDB
LA-79786,18.25,0,Lambda
EC-64240,1.46,0,EC2
EC-58481,19.24,0,EC2
S3-16858,1.27,0,S3
LA-81180,7.23,0,Lambda
LA-64592,16.39,0,Lambda
DY-68046,3.03,0,DynamoDB
RD-10395,2.24,0,RDS
RD-55906,9.84,0,RDS
S3-96682,3.04,0,S3
S3-66624,14.44,0,S3
S3-18539,9.29,0,S3
LA-85801,23.93,0,Lambda
EC-66132,3.51,0,EC2
EC-73797,22.98,0,EC2
DY-17434,16.12,0,DynamoDB
RD-84292,16.58,0,RDS
RD-14123,21.1,0,RDS
DY-94238,6.77,0,DynamoDB
LA-96978,19.87,0,Lambda
EC-39992,2.79,0,EC2
S3-22121,6.42,0,S3
EC-60672,7.84,0,EC2
DY-65735,2.23,0,DynamoDB
EC-36567,10.82,0,EC2
S3-68390,17.23,0,S3
RD-67805,19.41,0,RDS
DY-13515,1.66,0,DynamoDB
LA-23727,10.52,0,Lambda
EC-59979,13.67,0,EC2
EC-31330,3.05,0,EC2
LA-82717,19.09,0,Lambda
LA-90541,9.06,0,Lambda
S3-43064,18.01,0,S3
EC-88655,17.21,0,EC2
DY-41821,21.09,0,DynamoDB
EC-91985,12.98,0,EC2
S3-37603,5.63,0,S3
DY-92427,19.89,0,DynamoDB
DY-92805,15.32,0,DynamoDB
DY-98003,3.31,0,DynamoDB
S3-77474,14.79,0,S3
EC-30128,20.96,0,EC2
RD-70955,11.31,0,RDS
DY-29547,14.84,0,DynamoDB
LA-17038,13.76,0,Lambda
S3-12606,23.94,0,S3
DY-99987,2.22,0,DynamoDB
S3-42400,18.87,0,S3
LA-33765,16.14,0,Lambda
DY-94335,21.55,0,DynamoDB
EC-41419,23.44,0,EC2
S3-49142,6.66,0,S3
DY-68951,15.87,0,DynamoDB
DY-13890,20.49,0,DynamoDB
S3-75687,15.9,0,S3
LA-56629,7.6,0,Lambda
S3-87754,4.65,0,S3
RD-79329,10.09,0,RDS
EC-53473,14.58,0,EC2
LA-23286,20.89,0,Lambda
EC-12291,6.46,0,EC2
EC-41276,5.45,0,EC2
S3-98782,2.89,0,S3
RD-83062,13.33,0,RDS
DY-72813,14.82,0,DynamoDB
RD-57836,7.74,0,RDS
LA-75283,20.29,0,Lambda
RD-56764,4.51,0,RDS
EC-99756,16.42,0,EC2
DY-63143,9.35,0,DynamoDB
RD-14899,10.96,0,RDS
DY-52213,16.96,0,DynamoDB
RD-93805,8.9,0,RDS
DY-91527,10.07,0,DynamoDB
RD-75365,2.11,0,RDS
LA-46972,22.91,0,Lambda
DY-25945,8.53,0,DynamoDB
S3-95404,6.79,0,S3
EC-51150,4.87,0,EC2
DY-17240,13.08,0,DynamoDB
EC-97298,12.96,1,EC2
RD-86639,10.75,0,RDS
RD-84289,13.05,0,RDS
RD-50274,20.33,0,RDS
RD-40041,11.62,0,RDS
RD-35370,2.15,0,RDS
LA-10434,17.9,0,Lambda
EC-34644,10.54,0,EC2
DY-57289,20.52,0,DynamoDB
LA-32540,19.73,0,Lambda
LA-22787,6.67,0,Lambda
LA-70669,14.8,0,Lambda
LA-62833,12.72,0,Lambda
LA-11082,7.85,0,Lambda
EC-56901,5.95,0,EC2
DY-31563,8.31,0,DynamoDB
EC-27974,17.54,0,EC2
DY-47886,2.55,0,DynamoDB
LA-62798,13.79,0,Lambda
LA-23536,18.95,0,Lambda
RD-55291,15.27,0,RDS
S3-29483,6.15,0,S3
S3-70611,16.61,0,S3
EC-52082,10.49,0,EC2
EC-25389,2.63,0,EC2
DY-31797,18.21,0,DynamoDB
RD-76332,10.16,0,RDS
DY-33696,10.84,0,DynamoDB
RD-37044,23.07,1,RDS
S3-27903,19.98,0,S3
S3-45200,18.65,0,S3
RD-61222,16.15,0,RDS
DY-73853,5.86,0,DynamoDB
EC-62442,14.24,0,EC2
RD-99590,2.68,0,RDS
RD-57963,20.74,0,RDS
RD-62647,8.69,0,RDS
DY-87605,3.09,0,DynamoDB
EC-35587,23.94,0,EC2
DY-63013,10.98,0,DynamoDB
LA-62474,15.49,0,Lambda
LA-40484,9.15,0,Lambda
RD-60907,11.33,0,RDS
RD-63790,3.93,0,RDS
RD-25233,23.79,0,RDS
EC-99001,13.18,0,EC2
EC-31346,8.38,0,EC2
RD-28693,4.21,0,RDS
EC-58328,14.65,0,EC2
S3-54763,17.1,0,S3
RD-22857,16.64,0,RDS
S3-51457,5.46,0,S3
DY-48862,8.72,0,DynamoDB
S3-19566,10.6,0,S3
DY-67263,18.21,0,DynamoDB
DY-93290,21.49,0,DynamoDB
RD-67435,14.66,0,RDS
RD-57475,22.37,0,RDS
DY-31699,4.97,0,DynamoDB
EC-31711,3.53,1,EC2
LA-36485,10.13,0,Lambda
S3-61630,13.07,0,S3
DY-69263,6.06,0,DynamoDB
LA-27077,16.95,0,Lambda
RD-56126,18.27,0,RDS
RD-48400,10.65,0,RDS
DY-58155,22.74,0,DynamoDB
EC-64091,16.81,0,EC2
DY-57940,23.83,0,DynamoDB
S3-13657,9.33,0,S3
LA-52340,14.09,0,Lambda
EC-88542,5.16,0,EC2
DY-47869,11.26,0,DynamoDB
S3-99711,2.1,0,S3
S3-11711,4.2,0,S3
EC-63270,2.6,0,EC2
S3-86759,6.9,0,S3
S3-30010,5.17,0,S3
S3-59451,11.05,0,S3
S3-31784,7.56,0,S3
DY-85093,9.12,0,DynamoDB
EC-58737,3.39,0,EC2
LA-60833,2.64,0,Lambda
LA-61003,23.81,0,Lambda
S3-52287,22.97,0,S3
DY-95727,19.62,0,DynamoDB
S3-68584,17.73,0,S3
S3-23698,1.51,0,S3
DY-66381,23.59,0,DynamoDB
RD-97778,15.41,0,RDS
EC-32502,3.67,0,EC2
LA-83905,22.62,0,Lambda
DY-91165,6.58,0,DynamoDB
LA-77310,5.49,0,Lambda
DY-37385,22.84,0,DynamoDB
DY-13145,12.71,0,DynamoDB
RD-67788,20.58,0,RDS
S3-48526,11.48,0,S3
EC-50324,13.72,0,EC2
RD-87169,4.34,0,RDS
LA-88743,5.83,0,Lambda
EC-73140,6.17,0,EC2
S3-66160,15.06,0,S3
RD-45548,13.11,0,RDS
DY-50379,1.42,0,DynamoDB
LA-78344,11.37,0,Lambda
RD-14297,17.62,0,RDS
RD-15008,15.98,0,RDS
EC-32253,5.2,0,EC2
LA-70263,2.04,0,Lambda
LA-26575,23.47,0,Lambda
LA-61142,19.29,0,Lambda
EC-36437,3.7,0,EC2
LA-93704,14.74,0,Lambda
EC-84526,18.74,0,EC2
DY-33301,5.92,0,DynamoDB
EC-26204,19.55,0,EC2
S3-79537,12.36,0,S3
LA-47322,22.09,0,Lambda
S3-97725,16.39,0,S3
S3-82597,21.64,0,S3
DY-30096,10.96,0,DynamoDB
RD-51277,8.84,0,RDS
DY-97812,1.43,0,DynamoDB
EC-99157,9.08,1,EC2
EC-78078,22.78,0,EC2
LA-64795,3.04,0,Lambda
S3-59986,7.92,0,S3
DY-20745,15.82,0,DynamoDB
RD-15028,6.89,0,RDS
DY-84974,14.28,0,DynamoDB
LA-78099,5.64,0,Lambda
DY-38793,22.96,0,DynamoDB
RD-17704,16.07,0,RDS
RD-19765,22.27,1,RDS
S3-54436,6.27,0,S3
S3-16641,23.12,0,S3
LA-19966,23.23,0,Lambda
S3-27223,10.16,0,S3
EC-37257,11.84,0,EC2
S3-37215,13.65,0,S3
EC-44094,21.45,0,EC2
DY-26772,12.52,0,DynamoDB
EC-32218,11.33,0,EC2
LA-92979,18.56,0,Lambda
RD-68017,14.94,0,RDS
LA-32455,3.67,0,Lambda
LA-68360,2.97,0,Lambda
LA-42735,5.72,0,Lambda
LA-77641,9.48,0,Lambda
S3-13206,23.98,0,S3
DY-20068,21.94,0,DynamoDB
RD-60658,20.17,0,RDS
EC-90913,22.44,0,EC2
EC-67295,9.91,1,EC2
DY-22818,14.64,0,DynamoDB
LA-53148,6.39,0,Lambda
LA-42925,20.68,0,Lambda
RD-21095,20.38,0,RDS
EC-38400,4.52,0,EC2
LA-97110,4.04,0,Lambda
S3-71608,12.83,0,S3
RD-36883,19.22,0,RDS
S3-21094,10.47,0,S3
S3-95834,20.37,0,S3
DY-72651,10.97,0,DynamoDB
DY-40161,21.47,0,DynamoDB
S3-49433,13.32,0,S3
DY-35741,15.01,0,DynamoDB
S3-25389,23.33,0,S3
LA-92579,1.58,0,Lambda
DY-19321,20.19,0,DynamoDB
S3-36044,6.29,0,S3
RD-35727,7.82,1,RDS
RD-37476,5.42,0,RDS
DY-80047,20.74,0,DynamoDB
RD-44312,6.58,1,RDS
EC-80320,8.36,0,EC2
EC-47282,19.99,0,EC2
RD-27950,23.58,0,RDS
S3-89059,18.75,0,S3
RD-83563,21.12,0,RDS
RD-62129,4.74,0,RDS
RD-99363,8.25,0,RDS
S3-28909,22.3,0,S3
S3-32525,4.44,0,S3
EC-13830,17.6,1,EC2
DY-33504,10.47,0,DynamoDB
EC-46855,18.02,0,EC2
S3-44723,21.33,0,S3
S3-83029,14.09,0,S3
S3-79180,13.91,0,S3
S3-10183,16.87,0,S3
S3-36008,1.99,0,S3
S3-90730,16.19,0,S3
LA-56840,5.02,0,Lambda
LA-56062,9.27,0,Lambda
RD-14090,12.91,0,RDS
LA-72866,4.17,0,Lambda
EC-84062,2.2,0,EC2
RD-91981,21.0,0,RDS
DY-57801,9.21,0,DynamoDB
S3-41566,23.09,0,S3
LA-23565,20.79,0,Lambda
EC-99865,22.42,0,EC2
DY-68582,21.59,0,DynamoDB
S3-36875,21.86,0,S3
S3-95827,1.78,0,S3
DY-59349,11.79,0,DynamoDB
DY-11600,12.25,0,DynamoDB
DY-68027,10.56,1,DynamoDB
EC-72805,3.17,1,EC2
RD-85499,13.19,0,RDS
RD-49423,14.21,0,RDS
LA-76600,17.39,0,Lambda
S3-46725,12.28,0,S3
LA-70945,4.84,0,Lambda
RD-62433,13.41,0,RDS
DY-19597,14.7,0,DynamoDB
S3-91924,22.55,0,S3
RD-61782,3.49,0,RDS
S3-82036,20.81,0,S3
LA-67396,6.09,0,Lambda
RD-76836,12.71,0,RDS
LA-87017,9.47,0,Lambda
S3-90291,19.29,0,S3
EC-60138,18.1,0,EC2
DY-72670,4.59,0,DynamoDB
LA-17925,15.21,0,Lambda
S3-37617,21.81,0,S3
RD-72444,18.69,0,RDS
LA-56221,17.89,0,Lambda
S3-24642,11.82,0,S3
EC-89538,14.54,0,EC2
LA-95971,7.27,0,Lambda
S3-86830,9.12,0,S3
LA-67290,3.39,0,Lambda
S3-76912,7.72,0,S3
DY-48176,11.74,0,DynamoDB
S3-81979,10.97,0,S3
S3-92911,22.35,0,S3
S3-57252,3.64,0,S3
RD-60235,9.53,0,RDS
S3-19664,21.44,0,S3
DY-95333,12.69,0,DynamoDB
EC-14521,18.08,0,EC2
DY-25065,13.95,0,DynamoDB
EC-63257,16.83,0,EC2
RD-47851,3.8,0,RDS
RD-73908,18.74,0,RDS
RD-97144,4.39,0,RDS
EC-94358,20.84,0,EC2
DY-26555,4.73,0,DynamoDB
LA-79599,6.51,0,Lambda
RD-41644,22.69,0,RDS
EC-37299,23.06,1,EC2
DY-98747,8.47,0,DynamoDB
RD-13685,12.47,1,RDS
S3-34276,2.42,0,S3
DY-51401,15.4,0,DynamoDB
EC-78617,17.51,0,EC2
LA-11532,14.64,0,Lambda
LA-47756,23.47,0,Lambda
LA-44206,8.48,0,Lambda
S3-16389,19.3,0,S3
DY-28642,8.49,0,DynamoDB
RD-59237,16.35,0,RDS
DY-72059,18.12,0,DynamoDB
LA-10903,2.45,0,Lambda
S3-52723,7.1,0,S3
LA-97063,19.02,0,Lambda
EC-44764,6.22,0,EC2
DY-59581,18.51,0,DynamoDB
S3-18631,11.06,0,S3
LA-76063,1.57,0,Lambda
S3-60513,5.15,0,S3
EC-76198,2.01,0,EC2
EC-18367,2.31,0,EC2
DY-25582,10.88,0,DynamoDB
S3-31881,10.82,0,S3
LA-72151,22.05,0,Lambda
LA-88437,7.82,0,Lambda
RD-69145,11.12,0,RDS
LA-64812,16.12,0,Lambda
DY-35444,5.3,0,DynamoDB
EC-11617,21.15,0,EC2
LA-73620,1.44,0,Lambda
RD-47850,8.9,0,RDS
DY-84356,8.3,0,DynamoDB
DY-56533,9.31,0,DynamoDB
DY-86008,23.33,0,DynamoDB
DY-86614,21.74,0,DynamoDB
DY-29359,14.12,0,DynamoDB
DY-84781,10.2,0,DynamoDB
EC-47355,7.96,0,EC2
EC-82739,6.77,0,EC2
RD-25797,16.51,0,RDS
LA-62236,13.26,0,Lambda
S3-92678,13.96,0,S3
EC-36998,7.9,0,EC2
S3-74006,6.63,0,S3
RD-53826,7.04,0,RDS
LA-27084,21.53,0,Lambda
EC-90294,5.59,0,EC2
EC-98627,2.09,0,EC2
LA-40932,14.52,0,Lambda
LA-40358,6.15,0,Lambda
S3-91032,8.05,0,S3
S3-19280,16.28,0,S3
LA-80499,3.68,0,Lambda
EC-31695,3.67,0,EC2
DY-66967,7.8,0,DynamoDB
RD-36015,11.89,0,RDS
RD-60281,7.84,0,RDS
S3-64306,20.28,0,S3
LA-43844,11.46,0,Lambda
EC-35968,18.76,0,EC2
EC-35444,6.33,0,EC2
S3-15362,17.26,0,S3
S3-54109,3.64,0,S3
DY-49023,20.01,0,DynamoDB
RD-69225,17.78,0,RDS
RD-99438,5.1,0,RDS
RD-23065,22.09,0,RDS
S3-28443,9.81,0,S3
DY-53290,12.35,0,DynamoDB
LA-27716,4.33,0,Lambda
S3-52800,17.66,0,S3
DY-53098,10.29,0,DynamoDB
S3-38750,4.07,0,S3
LA-85207,23.26,0,Lambda
LA-61843,18.69,0,Lambda
DY-74334,9.55,0,DynamoDB
EC-48349,3.01,0,EC2
LA-31529,9.04,0,Lambda
LA-52889,14.29,0,Lambda
LA-69019,10.96,0,Lambda
LA-54706,5.39,0,Lambda
EC-49979,6.24,0,EC2
RD-20633,8.21,0,RDS
RD-45380,16.84,0,RDS
LA-14861,8.21,0,Lambda
EC-43682,10.36,0,EC2
S3-90636,8.17,0,S3
EC-64486,15.58,0,EC2
DY-30860,16.82,0,DynamoDB
S3-93063,4.39,0,S3
RD-28330,20.2,0,RDS
RD-64532,14.58,0,RDS
EC-11320,21.47,0,EC2
RD-25589,3.75,0,RDS
EC-36732,3.27,1,EC2
EC-26746,22.29,0,EC2
EC-86034,7.69,0,EC2
EC-54845,6.98,0,EC2
EC-31159,16.98,0,EC2
DY-45139,16.5,0,DynamoDB
DY-66955,11.33,0,DynamoDB
DY-82657,23.53,0,DynamoDB
EC-30927,15.6,0,EC2
RD-62627,22.4,0,RDS
S3-58469,3.27,0,S3
DY-44370,6.15,0,DynamoDB
LA-25234,13.75,0,Lambda
LA-28242,10.54,0,Lambda
EC-95078,20.01,0,EC2
S3-70301,10.19,0,S3
DY-65372,10.74,0,DynamoDB
